"Y","X1","X2"
1,0.752840952354511,1.10788817449785
2,0.364333619019552,0.0384162326683088
0,-0.761696922483159,0.381279442789441
0,-0.202280007416555,0.418036996368292
1,1.64881814320202,-1.11481632189431
1,1.46288209037896,0.6943157136515
1,1.10001817078826,1.01338405613095
1,0.119542189082535,0.160508485505802
0,0.643362022757151,0.686805224531443
1,-0.573969318965528,-2.33417810040807
2,0.117342463469321,-0.60208878289343
0,0.928531810397198,0.967517489935433
0,0.200974250671683,-0.190627704111267
0,-0.114127491778762,1.65141331796199
0,-0.556948870749446,1.60343429980224
2,-0.0499075591498403,-0.0511056534668132
1,-1.29068064995895,1.11097005794482
0,0.341245762358703,0.137238527731987
3,1.69155288606797,-1.67339988623595
2,-0.209424213476267,-0.541472797781653
1,0.139773989569228,0.0245084976562819
1,-1.8132381316188,0.128986906986842
2,0.313815693263926,0.345763686029814
3,0.925729730427292,-0.739836418031557
2,-0.272497293734025,-0.367582684276136
2,0.295403892978312,-1.64120584275363
3,1.59859673128245,-1.65905078052265
2,-0.810997210310421,-0.0144685402684993
2,1.16422533547189,-0.397891931067236
1,-0.0270701975321126,0.438891797341248
2,-0.736605668774291,-0.242636884426734
0,0.211748906480159,0.536150814480339
3,0.165769380161203,-0.269195798939847
2,0.633404379485109,-0.187165103632786
2,-0.952997750705345,0.120808478144398
1,-0.591738429335433,-0.568646445714521
2,-0.00105405913602041,-1.30255535858053
1,-0.0440813681319129,-0.264579916522098
2,0.0662364319949735,0.333108825323678
1,-0.3897705591638,0.164633729505091
2,0.395706266695047,-0.22676651163205
1,-0.14601727017559,-1.0230701912581
2,1.65065586482498,0.431380018733346
2,1.76958706455157,0.637093157822387
1,0.0845180558667307,-0.224903689003113
2,0.742528878248618,-0.48796772055004
2,0.237715550184803,-0.212699177342551
2,0.101607289338802,1.13045050525828
2,0.347338566265193,-1.28071803338147
2,0.538617823372044,-0.621875657716273
2,-0.202315623582151,-0.0467691540347917
3,-0.571915749249676,-2.27061221696853
0,-1.71885779179133,1.15417632933719
1,-1.53266523645577,0.0630502202686563
3,1.18547406746817,-0.0499948434803679
1,-1.08705163355181,-1.01822475570001
0,-1.48866284575637,1.22767750096368
0,0.540122679557627,2.17617549251599
3,1.54464379783889,-0.179716122242443
1,-0.47259628735385,0.292619563542465
1,0.684270614558236,1.70899788578418
3,0.93577842580356,-2.09366820364427
1,0.783239496231115,0.36394235705316
1,-0.601157976804695,0.22259117467058
1,-0.258836888493124,-0.86349534354484
1,0.709447295083418,-0.107830301289096
1,0.203060668814146,0.223589774520521
3,1.00092460837153,-0.327207943804947
2,0.692991031513839,-1.07731077606075
1,1.08360948344551,0.851617062812522
0,1.03930642215087,0.775064018983388
3,0.510516916140456,-0.518663684190305
1,1.35516893348386,0.589124078517269
2,-1.02714438165074,-0.48348040090998
2,0.246106680588447,-0.411015300073063
1,-1.89113246017665,-0.912897646223281
1,-1.22006727810714,1.08475656533391
1,-0.371108689526087,1.98304938579848
2,1.26577671992857,-0.114366769551748
2,-0.552173868526866,-0.190470337901162
1,-0.255705293030582,-0.496274540588065
1,-1.12651712493506,-0.401486347289786
1,-2.34459619945612,-0.198295792189029
2,-0.626160660571251,0.758900839733674
1,-0.679150878800026,1.65467097521956
2,-0.0662199871522527,0.939370174182143
0,-0.147113995554736,1.67465400779158
2,1.4950526376557,-0.0527085370448648
1,0.128032494131075,0.522061986958933
1,-1.02165386251047,0.853005112679357
3,2.24217431796514,-0.600171942949956
1,-0.52015570886892,-0.222847088569203
2,-1.04457960361769,-0.310799424052663
2,1.65023004852489,-0.191201491818321
1,0.36762356121837,-0.00227776620982981
1,-1.2256587204621,1.24574826870974
2,0.311369385644963,-0.387373114083259
2,0.663149689006641,-0.738407115610133
2,0.140088283182285,-0.0504444780088563
1,-0.316826385950514,0.246223998776294
0,1.43185965800842,1.02460224387408
1,-1.10100252458363,0.230682890906669
2,0.570653993390704,-0.64756812658249
1,2.37103257535516,0.879076352935113
2,-0.946765882919571,-0.297178344809576
1,1.24237306168083,-1.83450175148656
0,-2.40382236317543,0.772412270104855
2,0.611163003544842,-0.438799706548282
2,1.51247801867922,0.10822906849881
1,1.13849569930059,1.30959079944825
2,0.39213559348547,-0.863799247830008
1,-0.358206430938824,-0.124841201999743
3,1.46792064472289,-0.182717726656662
2,-0.789002681835655,-1.39009676005938
1,0.581266541123534,0.665154721560827
1,-0.203285959692163,-0.517375494315336
2,0.197207480871535,0.0342964730766467
1,-0.525734776678651,-0.568519081890351
1,0.221721448131014,0.903070852086458
2,-0.266085632514886,-0.000636618727258201
3,-0.423359964537282,-1.46362952230414
1,-1.65176930558559,0.968095661093619
0,-1.08832350523486,0.912849183740652
1,-0.417967383612043,2.81668453418804
0,0.546927533422549,1.60834652603002
1,-1.14126423298276,-0.63873802175216
1,-0.48219698941544,0.908413788314581
1,0.126966426441966,1.2155906989492
2,0.223426731376838,1.06158988532738
0,-1.08492794729296,-0.695668218641105
3,0.497683319748407,-1.33266054092945
2,0.916816165483244,0.391837030261756
0,-1.6826297558034,0.947040720567672
2,-0.0615959792146216,-1.02607426741401
1,1.83783261855161,1.04780332912393
1,-1.24151117602402,-0.181579728081544
1,1.30384154578891,1.19813430049861
1,-0.865477256038697,-0.145018874906509
2,-0.848477595841481,0.151765600616194
1,-1.36292490804679,0.988868247831538
2,-0.959521316807336,-1.50056090754307
1,-1.23446504518136,0.046296936891991
0,-0.324802292008169,0.722043457264167
3,1.45472964829663,0.214697317851622
1,-0.201024364568076,3.12947754942694
1,0.189317111769307,-1.42978435885374
2,-0.426470244085782,0.514898173709277
1,-0.696107831146551,0.365036160057383
1,0.507062602879653,-0.15598440429337
2,1.38836479926937,-0.676682842747132
3,0.277258979890172,-1.74752456597241
1,-1.05732209893132,1.09969441390774
2,-0.00202769426632646,-0.399056117751931
2,0.679518674175413,-0.0323688662007706
1,0.174794866395794,1.28614455846589
1,-1.89111343948226,-0.103545587338818
2,-0.701134774204932,-0.752846726669238
1,-1.35432264338191,0.554573624497312
2,0.145935790635251,-0.344196166761586
2,0.966425237648671,-1.26855457594021
0,-1.72940734781742,-0.442604420571473
3,-0.511609603721721,-1.36687413767603
2,-0.897319432551177,0.338575075718989
2,0.178128153620796,-0.853478508462221
2,-1.31808340098746,0.122966806209262
2,1.12317246379019,-0.283064796838181
1,0.866385977411068,-0.170293881485947
2,-0.584307116561987,-0.273108049256636
2,1.30977369993774,-0.798845656166809
0,0.188778219547081,0.496756658586923
3,1.64078162854724,-0.834839142743172
2,-1.56240120114031,-0.378716135992746
1,-0.0390359979023009,1.70293314250028
1,-0.491398394261432,1.14840273872614
2,1.49716684802873,1.13018513020892
0,1.00099461475933,2.10585892336555
2,1.12164230053719,0.221235017382614
3,1.00203420054119,-0.618581039163758
2,0.225411790644363,-0.397664423611659
1,-1.4349445397426,0.240787373850319
0,0.230324976849227,-0.161878873263043
0,-1.38374787654699,-0.291465708316122
2,-0.0694017422624281,-1.0625051084367
1,0.344476669373593,-0.0722446507896445
2,0.6560364573758,0.301249592071333
0,-0.52435875145468,0.222028442053943
2,-0.330639126435416,-0.332139624979055
2,-0.664357012224087,-0.138488274247479
3,2.59661983155584,0.652423032692075
2,1.4151707469711,0.133059813213258
2,-1.44812228534332,0.441406672295392
3,0.154242725641042,-1.17160342210127
2,0.596145132964742,-0.225739159837973
3,1.08526112961967,-0.21769742964157
1,0.406754218276985,1.1374709872891
3,0.763383022351709,-2.32123547274404
3,1.09065950478084,-0.610273952854073
2,0.92921477792982,-0.20462528149489
1,0.0555591207444505,0.783078665599228
0,0.368043418759165,1.29718084340615
0,-0.029599691462704,1.2925907150121
2,0.233738004784379,0.996664024290735
2,-0.588377280023018,-0.290460490797927
1,-0.727678045153083,-0.40793420188826
2,0.0114334588681455,-1.22920399187138
2,0.493265816878645,-0.288981952211614
2,-0.308421979381199,0.766142500246877
3,0.179415111581555,-0.256133141930052
0,0.0604016026120111,2.07928865599873
3,0.129756463205391,-1.93365366923235
0,-0.772296783796844,1.49149417766847
2,0.786894268980482,0.631879254100111
0,-0.369021776289372,1.12952961549912
1,-0.252862384482832,-0.198228279180084
0,-0.308473565890945,0.289946874812458
0,-0.884947542033027,1.24781623794513
3,-0.16354737443475,-1.15080258422711
1,-0.195671120018612,-1.58096187765084
2,-0.0358552367507201,0.442467691308896
1,-0.458136962788226,0.150992472307939
1,-1.08534762365976,-1.17903469573263
2,-0.521112963062047,-0.817278358452538
1,-0.762024255567579,0.0620021076956587
2,0.247243511761865,-0.939541962324449
2,0.00588994289758013,-0.438789090093925
2,-2.00250828018173,0.12759537775165
1,0.516109384089826,0.312248493050789
2,1.20127150728554,1.14470835738556
1,1.37227280507223,-0.529099111816789
0,-1.8007072856402,2.11031275966527
3,0.996206763935051,0.537831318404269
1,0.957241550478948,0.868217236096452
2,0.427685928065027,-0.942972377423615
2,0.16168242891193,0.225805049214774
2,-0.948137593712426,-1.36988420843694
1,1.67056550516677,1.04236306461192
3,0.207088913568898,-1.40428032888491
2,-0.734102750851169,0.372235684428055
1,-2.04335476547608,0.034459125467505
1,1.31537034393053,0.747426013717881
1,0.611482197244406,0.742081620584847
3,1.17650457696876,-0.299100404702734
1,-1.58854757393928,-0.53745487343219
3,1.14773073497149,-0.581522342205023
2,-0.982543971027231,-0.682276963753994
1,0.716812474438844,1.41443758675135
3,1.36176276894026,0.012313837979588
2,0.657769378095113,-0.184276995818171
2,0.768366266499674,-0.352467203352747
0,-0.593686262127528,0.307030236952503
2,0.0998129728438837,0.139618884066956
1,1.19710255580084,0.876008586186946
2,0.838406075289973,1.38352068493035
3,-0.0190046024712444,-2.40308588010828
3,0.852191011658967,-1.36577829289749
1,-1.78027683370142,-1.12913176216642
2,0.838113485174783,1.84208903973752
2,0.219027938159717,-1.16379363344173
1,0.316191805089821,0.0377891594323512
2,-0.0111500696663214,-0.762971765685236
1,0.994944794367524,0.401639648892341
2,-0.382667705210697,-0.0924243164256514
3,0.330521742211624,-0.86962428175666
2,1.64641998969933,0.0233220353917867
3,1.03780957642927,-0.803187181281661
0,-1.11575994689488,0.290224020292197
2,-0.0646516882850011,0.252856704673639
1,0.542419505940732,0.464418280590924
1,-1.16972908772009,-0.708577494181318
1,-0.508749156107493,-0.98906922922333
1,0.323401365673235,0.560759270598615
2,-0.315807687959008,-0.690310709211506
2,-0.962032554330761,0.417143917499885
2,-0.327324322581977,-0.672505450650797
2,0.339754939165013,-0.505596936180533
1,1.42565553445576,0.420885694736883
1,-0.244432277645526,-0.188435686902913
0,-0.430711415193983,-0.325705238611911
0,-1.13164343125012,1.01294434767945
1,1.17449600254729,1.53136659306767
3,-0.67801136953075,-1.52954765621662
2,0.76089756844267,0.237282595771915
2,-0.694724192882076,-0.666492810880475
3,0.563951419598457,-3.13739755919695
2,0.706009473346989,-0.204549605336381
1,0.4184899253747,1.39033578498531
2,0.907279892500541,1.60113653095802
1,-1.91263250148753,0.270922513078562
1,-0.0361841299837834,0.316454824216822
0,-1.18362587468106,0.423653588213204
1,-2.4930758711408,-1.02035128925039
3,-0.625920939006773,-0.149278335682561
2,-0.713340450642412,-0.208700187671717
0,-0.675138596746726,-0.0250119011584937
1,-1.64029681942804,1.06587332576763
0,0.994698798752105,0.00750304801797726
1,0.199175000509757,-0.134262645227983
3,-0.666639958293352,-3.07664682155987
2,-1.99861747565511,-1.33790594808563
1,0.372550970383052,-0.0393467662662323
1,-0.58744365376123,-0.967334471806182
3,1.82631903682743,-0.647654524098835
3,1.56431346233615,-1.54478805522895
1,-0.303319086789041,-0.456140251182042
2,-0.111510311916562,-0.250031671895461
1,-0.109880800582987,1.50370694996416
1,-0.152978069021147,0.307906829971246
0,-0.155910618018463,1.15147749638459
1,-1.10980298706846,-0.237274728991094
3,-1.18693194770095,-1.01148796542487
0,-0.829960124874126,1.20281219572609
2,0.902516626291918,0.421603567999157
3,1.10716725062217,0.0403694515577371
1,-0.569376948676841,1.04461238907802
3,0.865444707149489,-1.09593083264997
3,0.781761225398588,-0.851847647136068
1,0.595352225395253,0.442359194920425
1,-1.34980856760847,1.35581713064169
1,-0.243977880426746,1.4749154906299
1,-1.1114298392219,0.446671798287709
0,-1.36360942953268,0.83817234064344
2,-1.12622420744782,0.339923467172603
1,-0.621020469505986,0.432051151709084
2,0.54640676590409,-0.755319074735642
0,0.460426776115242,1.55052415174072
1,-1.45125843706493,1.70041436037562
3,1.21223241189616,0.159357310192208
3,-0.147771941459132,-1.33317768746282
3,0.0441858006850782,-0.080115148965808
1,0.143687430338948,0.343388212742778
2,-0.59567668171052,-1.18172838415126
1,0.142798986156189,0.236041606730683
0,-0.960733690892608,1.7263631646152
3,0.0381486697723068,-1.63834799932471
0,-0.307455234036938,0.87965513238203
1,0.464777608402824,0.104920405716242
3,0.5251457806819,-1.6181629749678
3,0.683763601914773,-0.692733457441793
3,1.01538648366286,-1.95967504493107
3,0.73125399347523,-1.18951256423003
2,-1.83904200095685,-1.78237441293141
0,0.13986669239889,0.341545006446971
3,1.10762326849158,-2.35083922082019
1,-0.778075963922319,0.304174704204381
1,1.03192041620807,0.415743160230623
3,0.955775187315704,-0.099042751096978
2,-0.622836087431969,-0.274435305230084
2,-1.23010027503209,0.22186676089707
2,0.551003073570022,1.09603831275441
2,-0.133156032105407,0.437849349113914
3,-0.0245069942018516,-2.09483899053597
1,-0.548861737850005,-1.23496242766125
2,-1.10652700888951,0.266533647310175
3,1.92144471536703,0.418042930125942
0,-0.433422073906271,0.265467446442646
3,1.52775775147126,0.318538834670436
3,0.707038244411589,-0.527305997040719
0,-1.37407174311305,1.27828061864328
3,-0.3431124425038,-0.519972108918892
2,0.675230454218371,0.254059737322965
1,-1.23697722858531,-1.24528143068893
3,1.32690189460225,0.325535917275633
1,1.5228706643237,1.40426061256154
1,-0.771390927535607,0.330579205181011
2,0.910521739276708,0.15862697294102
1,-0.157208027302496,0.934179063660415
1,-0.850168902265872,0.0917690735073549
0,-1.01392211636345,2.31727446898125
2,-0.315774785428114,0.1955507744327
2,-0.404785209941499,0.338147894194513
3,0.529830411333865,-1.0720777139056
0,-1.88834709158095,0.870685694708684
1,-1.47602706100626,-1.14109325541166
3,0.586269915995859,-0.369224841541578
1,0.53363232948562,1.45922960569347
3,0.197778909582628,0.609669509070423
3,0.350178906265122,-0.853074674186414
1,-1.16143551171131,-1.06032754151003
1,-0.383764973711199,1.00786152328211
2,-0.286049435657289,0.051246375024836
2,2.06697499447814,0.266561874464242
1,-0.312800685597523,0.00986670750946555
0,-0.942445108902919,0.197098273960491
3,0.0399167352381762,-1.54293348738695
2,1.96257251981218,0.470870736784259
2,-0.250574994728116,0.456330299659844
2,0.722590203115422,0.395142192065314
2,0.80979572840649,-0.557847518971498
1,0.342792559087309,0.739818043535261
2,0.634972571211531,-0.179101565790714
0,-1.01090335691511,0.147644468773631
0,-0.324569744755667,0.281197361038048
2,-1.78348883221344,-1.00962477350418
2,-0.323493726400833,-0.111792534370706
2,-0.152603101376222,-0.716097520740744
2,1.64661930200394,0.0117893436646069
3,3.32175000550472,-0.0158612924729578
2,1.77884968186159,0.341627117083014
0,-0.571036855083736,-0.313167127053229
3,-1.07083134639396,-1.7026060088038
0,-0.255244095178287,0.325499876923814
2,0.969769510342557,0.335615891471096
2,0.834679346170168,1.00975586363095
2,-0.106177935706451,-1.65631069087441
1,-0.587770086888047,0.206979886886064
2,-0.34742131932633,-0.244516404263581
1,-1.4422794959177,0.690119614480435
1,0.465210540795304,0.249602094504824
3,-0.596846669466308,-1.05383267038439
2,-0.779662462787339,-0.759430976305202
3,-0.13917461446276,-0.447755043596377
2,0.984620722219511,-0.658403731539508
2,0.784975378889288,-0.661849939813122
1,1.39158337040258,-0.673343904296967
0,-1.17436933384263,-0.15543869372149
1,-0.527162834983045,-0.476312612166966
1,-1.42816905618386,1.88729310572561
3,0.995261348839852,-1.16788205762342
2,-0.00602654757370919,-0.739903519177692
1,-0.252939095552221,-0.582442822692229
2,0.875745094672679,-0.0994590433618384
2,1.90896660314722,0.315649345629603
2,-1.05526741180475,-0.513930312161472
3,0.576483312346107,-0.48681250414729
2,0.300493412926088,-0.165107857788788
0,-1.42391925676873,1.23135310628317
3,0.270897698481464,-1.71839306971471
0,-2.41999382624666,0.754489794531805
2,-1.91950637141506,-0.894459777225815
2,0.605242342869337,0.392777262005086
1,-0.526807018089897,-0.824570294603895
2,1.46671107313891,-1.76602041245492
2,0.0889400975468127,0.431347101822959
0,-1.99837340849228,1.195210172634
1,1.41826723475282,0.961969418813705
2,1.06493784716642,-0.0802636552012526
3,0.152235137365754,-1.44764576463839
0,0.0284879352307871,0.721971306048258
2,1.14883806986161,0.0015415896036852
0,-0.152388251044213,0.564208449629433
0,-0.813823255162304,0.751406948793296
3,1.52577215275675,-1.10926314344914
2,1.02536229386464,-0.393209238844499
1,0.00248423245196016,0.107290257362731
2,-0.140110211529122,-1.17477693307595
1,-0.778833593010301,-0.324613691689825
2,0.802121233366947,0.296438676316183
1,-0.633587579784666,-0.101626434957881
3,-0.451925804193751,-0.328518746794736
0,0.286050679888135,0.30119225205014
0,-1.24693571528216,-0.172810858399321
0,0.0793946393332467,1.02522948547139
1,0.31253836323556,0.121445118137285
2,1.39459355011935,0.338366096038997
3,0.560256837549198,-2.74930248836273
2,-0.232556467131451,1.47032360987423
1,-1.02319554097334,0.547106695260306
2,-0.324271785974956,-0.476499717325209
3,2.44446142270255,0.542642248813409
1,-0.248644191881861,-1.06145318472975
2,1.09326252364303,-1.64494694179406
2,-0.102702995432324,0.487117449902742
0,-0.547248775531064,-0.746370072241047
3,-0.0469322449959369,-0.0610250192613617
2,0.385097054268229,-1.70921569018384
1,0.735896943827197,1.64355172711135
2,1.12705828755527,-0.0869363872926189
3,0.775161202285772,0.761477579674113
3,-0.658158632653982,-0.0250671541058299
2,0.942451736222387,-0.234904120826134
0,-0.969773678510072,2.06396572830227
3,1.25228302379314,-0.711387112576113
1,1.26174709708263,0.143610396572181
0,-0.509775808612381,0.78765953321486
1,-0.450529916492466,1.1544180122007
0,-1.2451207861144,0.0984620639676771
1,-0.0875565367793147,0.183085946689964
1,-0.0599726425896262,0.987137528981635
1,0.00784624047450272,0.0485836403278833
1,0.545948813487665,1.69002506350717
2,0.748513567192605,1.06018753911596
3,-0.952233979895103,-2.15626334113599
2,-0.106843117267077,-1.21762738216506
0,-1.14704379894727,2.21713036452352
1,-0.744372048706299,0.0884592305883917
1,-0.068259959297078,-0.413966493885518
3,0.585033845389773,0.327453225064856
3,0.484726346685863,-0.752030574154655
2,-0.741019216389582,-1.53809518642428
2,0.940228164995494,-0.324752313000224
2,1.44216480874204,-0.613880752428727
2,-0.713069459776367,0.043301707938117
1,-0.829679518739145,-1.10515608416049
1,-0.756559362757798,-0.320478045409248
1,1.36844098867957,-0.0678529060032206
2,-0.699962272880954,-0.334411404351597
2,0.918545573361102,-0.526618039885284
0,0.111579901578208,-0.173110200715023
0,-0.442233361099807,0.142482683056325
0,-0.552346391681988,-1.0413303569772
2,0.229161720039585,0.640434403101616
3,0.487007408055197,0.504527232146843
1,-0.452275066187197,-0.733320163851633
1,-0.178254750392921,1.02759159314513
2,-0.802921866362837,-0.357276678908893
0,-2.58074686000743,0.661345413224386
2,-0.136129854763179,-0.5529633157829
1,0.428418132764177,1.1581065282938
2,0.607351321913767,-0.572048601084403
2,-0.226911469252423,-0.367959051558758
2,0.0321405815886468,0.53419145335384
3,1.84129423214499,-0.268858456962577
3,1.50055988690638,-2.4559267466285
2,0.236769735453408,-0.208704768053149
1,0.288313445956971,0.245696368514206
2,0.852209141860439,-1.48302357635264
1,0.212781605698491,-0.363143708593338
1,-0.445802941142392,-0.93673480555687
2,-0.165943582315453,-0.593047542022853
1,-0.749561149783077,0.0586114149813541
1,-1.06732055838008,0.421822341754984
3,1.34663604318285,-1.18135321085994
0,0.244022414780949,0.313188020781638
0,-1.6931495840275,-0.0348897684972737
1,-0.188276504420821,0.0280114673145313
1,0.0808908980082571,1.71290492784604
1,0.851024127771788,-1.42909457721993
1,1.4042139938459,1.87428061959726
0,-0.890486649246337,0.555350701444204
2,0.231345892791302,1.57288680579802
1,0.845617941185794,1.25167631040008
2,-0.348565148266984,-0.394877293981914
2,-0.903204349258092,-1.09830712560442
3,2.28799446942992,-0.561710926608452
0,-0.612165675828314,2.54223696449209
1,-0.214087707856423,0.685491090424919
2,0.523385491703078,1.18217644637016
1,-2.66084739104805,0.888613556395022
1,-0.593229268559821,1.02980189915612
2,-0.751117036693519,-1.10181691838341
3,-0.215971765344435,-1.12842188910745
2,0.667086102917788,0.220882608397234
0,-0.163820251785672,0.795020669850431
0,-0.807213449074465,-0.182475957068824
1,-0.0467512261363663,0.0402530331135939
3,1.11205301102689,-0.329009281170508
0,0.328961289362689,1.74366484257568
3,1.59473298617427,-0.0934645340696088
3,1.75282141036678,-0.448771197516371
2,-0.662089214955813,-0.268652561351728
2,-1.77606643815934,-1.92642103706325
2,0.807321468553402,0.577637629770903
0,-0.250598408644809,0.207912198945632
2,-0.827607250620013,-0.0531276029347466
2,-0.916105362554198,-0.958329038535596
3,-0.135495056486179,-3.23896933447698
0,-0.492071634221516,1.84886977313196
1,0.105267127810845,0.881575048695829
2,0.102391410022802,-0.120143852332502
1,-1.20950235448463,0.247717928421734
1,-0.822299447457373,0.56671378610589
3,1.29232527641991,-1.36190577913983
1,-0.0525391014834024,-0.659494361473116
0,-0.462243753157556,1.38991724569059
1,0.352380837183006,1.25416187867239
0,1.10797517977067,1.1009015038019
2,-0.0741655991543654,-0.292158884871501
1,0.28035515018174,0.318072385061127
0,-0.356295271155732,1.13396544744821
2,-0.13680084284238,-1.3498238815011
1,-0.316614728384238,-0.692572887394413
1,-0.890544518824278,0.314364624743801
2,1.80400559620541,-0.410105077448649
0,-1.02592108046396,0.777217914237692
2,-0.468385304607503,-0.324434890444162
2,0.294345063354448,-0.369121854747269
3,2.46068088123295,-2.16811635546035
2,0.529003869954965,1.43054240239289
1,-1.18041830538124,0.635053530536629
0,-0.907425402695774,1.42484265966582
1,-0.0045367114008383,0.0780453827151318
1,-0.850661624350615,0.804501667344253
3,0.94186189785516,0.209110140806319
2,-0.216050254138359,-0.597058985490329
3,1.23412920347717,0.184011715013545
0,-0.558343392153666,-0.823163638124493
3,1.14236124584376,-1.9658943947589
1,0.510516604246251,1.05295814320562
0,-0.587162523391205,-0.13400758530965
3,-1.27071739235915,-0.765831708874792
2,-0.105789883479762,-0.267285914725754
2,-0.597206205959775,-0.964590798375487
2,1.11796201189056,0.927511040409069
0,0.975340196744465,2.60980833404268
1,-0.516857624237055,0.16740588444182
2,0.360589058432856,0.68607298605137
2,-1.3609204971368,-0.997079944266575
2,-0.590928725876949,-0.993951498765713
3,-1.3601135853368,-0.503027660862019
3,0.893248401672816,0.593367094099845
1,-1.68970011183723,0.444288086636145
1,-0.233519419357664,0.984629559695912
1,0.842171737877236,0.659749385361802
0,-1.09459530657744,1.63015150030253
3,-1.11728341739956,-1.53498398937018
1,-2.32095786387893,0.134673714180994
3,1.14509424339338,-1.77560572185101
2,0.576815914242572,-1.60771070622589
2,-0.243267457095616,-0.496136348249372
1,-0.87105933960498,1.44215776017378
2,-0.748624485367068,-1.15865954006343
